,Unnamed: 0,conversation_id,utterance_id,speaker,text,saliency,rich_text,Extracted text
766,766,742579770001,120,agent,"Yeah, we have, ma'am?",0,"Yeah , , ma'am ?",Yeah we have maam
767,767,742579770001,121,customer,"Okay, transfer to somebody else? Because usually, they fix this one I that I have to unplug something plug it back in and start it up again.",1,"Okay , transfer somebody else ? Because usually , fix one I I unplug something plug back start .",Okay transfer to somebody else Because usually they fix this one I that I have to unplug something plug it back in and start it up again
768,768,742579770001,122,customer,And I don't remember. So why don't you transfer me to a different.,1,And I n't remember . So n't transfer different .,And I dont remember So why dont you transfer me to a different
769,769,742579770001,123,agent,"Alright, yeah, I think that's right, is unplugging the receiver, the Hershey and the TV.",1,"Alright , yeah , I think 's right , unplugging receiver , Hershey TV .",Alright yeah I think thats right is unplugging the receiver the Hershey and the TV
770,770,742579770001,124,customer,"Yeah, I've done that.",0,"Yeah , I 've done .",Yeah Ive done that
771,771,742579770001,125,agent,"Alright, okay, ma'am. So I will connect you to uh the technical department. I don't want to guarantee anything though. Just hold on.",1,"Alright , okay , ma'am . So I connect uh technical department . I n't want guarantee anything though . Just hold .",Alright okay maam So I will connect you to uh the technical department I dont want to guarantee anything though Just hold on
772,772,742579770001,126,agent,A.,0,A .,A
773,773,742579770001,127,customer,Yeah.,0,Yeah .,Yeah
774,774,742579770001,128,customer,I.,0,I .,I
775,775,742579770001,129,agent,mhm.,0,mhm .,mhm
776,776,742579770001,130,agent,A.,0,A .,A
777,777,742579770001,131,customer,Ma'am?,0,Ma'am ?,Maam
778,778,742579770001,132,bot,issue auto wrapped up.,0,issue auto wrapped .,issue auto wrapped up
